-0.530356	1.86988e-08	-0.526958	1.63293e-08
-0.531401	1.84271e-08	-0.525746	4.45506e-09
-0.532397	1.81557e-08	-0.524495	6.07095e-09
-0.533343	1.7885e-08	-0.523205	1.89088e-08
-0.534238	1.76153e-08	-0.521878	3.6429e-08
-0.53508	1.73466e-08	-0.520518	2.78027e-09
-0.535867	1.70787e-08	-0.519125	2.92476e-09
-0.5366	1.68116e-08	-0.517703	3.06982e-09
-0.537275	1.65454e-08	-0.516253	3.2152e-09
-0.537893	1.628e-08	-0.514777	3.36061e-09
-0.538453	1.60156e-08	-0.513278	3.50581e-09
-0.538953	1.57522e-08	-0.511758	3.65072e-09
-0.539394	1.54898e-08	-0.51022	3.79507e-09
-0.539773	1.52285e-08	-0.508666	3.9388e-09
-0.540091	1.49683e-08	-0.507098	4.08183e-09
-0.540347	1.47093e-08	-0.505519	4.22022e-09
-0.540541	1.44516e-08	-0.503931	4.35583e-09
-0.540672	1.41951e-08	-0.502336	4.48994e-09
-0.540741	1.394e-08	-0.500738	4.62246e-09
-0.540747	1.36807e-08	-0.499138	4.75329e-09
-0.54069	1.34141e-08	-0.497539	4.88234e-09
-0.54057	1.31495e-08	-0.495943	5.00953e-09
-0.540388	1.2887e-08	-0.494354	5.13474e-09
-0.540144	1.26266e-08	-0.492773	5.25797e-09
-0.539838	1.23683e-08	-0.491202	5.37546e-09
-0.539471	1.21122e-08	-0.489645	5.48772e-09
-0.539042	1.18583e-08	-0.488104	5.59754e-09
-0.538554	1.16067e-08	-0.48658	5.70488e-09
-0.538007	1.13572e-08	-0.485077	5.8097e-09
-0.5374	1.111e-08	-0.483596	5.91189e-09
-0.536737	1.08651e-08	-0.48214	6.01154e-09
-0.536017	1.06225e-08	-0.480712	6.10862e-09
-0.535241	1.03823e-08	-0.479312	6.20312e-09
-0.534412	1.01444e-08	-0.477944	6.29506e-09
-0.533529	9.90893e-09	-0.47661	6.38444e-09
-0.532595	9.67588e-09	-0.475311	6.47121e-09
-0.531611	9.44043e-09	-0.47405	6.5554e-09
-0.530578	9.20492e-09	-0.472828	6.63703e-09
-0.529499	8.9723e-09	-0.471647	6.71291e-09
-0.528374	8.74261e-09	-0.47051	6.78479e-09
-0.527205	8.51581e-09	-0.469417	6.85402e-09
-0.525994	8.29192e-09	-0.468371	6.92061e-09
-0.524744	8.07094e-09	-0.467373	6.98458e-09
-0.523456	7.85288e-09	-0.466424	7.04595e-09
-0.522131	7.63775e-09	-0.465527	7.10476e-09
-0.520773	7.42554e-09	-0.464682	7.16104e-09
-0.519382	7.20751e-09	-0.46389	7.21494e-09
-0.517962	6.991e-09	-0.463154	7.26658e-09
-0.516514	6.77805e-09	-0.462473	7.31576e-09
-0.51504	6.56867e-09	-0.46185	7.36246e-09
-0.513544	6.36272e-09	-0.461284	7.40668e-09
-0.512026	6.16024e-09	-0.460777	7.44844e-09
-0.51049	5.96119e-09	-0.46033	7.48075e-09
-0.508938	5.76562e-09	-0.459943	7.50902e-09
-0.507372	5.57312e-09	-0.459617	7.5348e-09
-0.505794	5.3773e-09	-0.459352	7.55812e-09
-0.504207	5.18547e-09	-0.459149	7.57903e-09
-0.502613	4.9976e-09	-0.459007	2.01571e-08
-0.501015	4.81368e-09	-0.458928	7.61368e-09
-0.499415	4.63334e-09	-0.458911	7.62751e-09
-0.497816	4.45688e-09	-0.458957	7.63904e-09
-0.49622	4.28431e-09	-0.459065	7.64832e-09
-0.494629	4.11559e-09	-0.459234	7.65538e-09
-0.493046	3.9507e-09	-0.459466	7.66026e-09
-0.491473	3.78961e-09	-0.459758	7.66299e-09
-0.489913	3.63228e-09	-0.460112	7.66362e-09
-0.488367	3.47868e-09	-0.460526	7.66218e-09
-0.486839	3.32876e-09	-0.461	7.65871e-09
-0.485331	3.18252e-09	-0.461533	7.65324e-09
-0.483844	3.03946e-09	-0.462124	7.64583e-09
-0.482381	2.89884e-09	-0.462772	7.63649e-09
-0.480945	2.76201e-09	-0.463477	7.62528e-09
-0.479537	2.62891e-09	-0.464237	7.61219e-09
-0.47816	2.49897e-09	-0.465051	7.59722e-09
-0.476815	2.37267e-09	-0.465918	7.58048e-09
-0.475505	2.25008e-09	-0.466836	7.56197e-09
-0.474232	2.13116e-09	-0.467805	7.54175e-09
-0.472997	2.01588e-09	-0.468822	7.51988e-09
-0.471802	3.60962e-08	-0.469886	7.4964e-09
-0.47065	2.52694e-08	-0.470996	7.47135e-09
-0.469541	1.59778e-08	-0.47215	7.44476e-09
-0.468478	8.44676e-09	-0.473346	7.41667e-09
-0.467463	3.09109e-09	-0.474582	7.38714e-09
-0.466495	2.16707e-09	-0.475856	7.35618e-09
-0.465578	6.52738e-09	-0.477167	7.32384e-09
-0.464713	1.28857e-08	-0.478513	7.29016e-09
-0.4639	2.06293e-08	-0.479891	7.25519e-09
-0.463141	2.94517e-08	-0.481299	7.21896e-09
-0.462437	3.91547e-08	-0.482736	7.18152e-09
-0.461789	9.05644e-10	-0.484199	7.14288e-09
-0.461199	8.34965e-10	-0.485686	7.10308e-09
-0.460666	7.67758e-10	-0.487194	7.06216e-09
-0.460192	7.03955e-10	-0.488722	7.01481e-09
-0.459777	6.43699e-10	-0.490268	6.96172e-09
-0.459423	5.86988e-10	-0.491828	6.90762e-09
-0.459129	5.33811e-10	-0.4934	6.8525e-09
-0.458896	4.84201e-10	-0.494983	6.79652e-09
-0.458724	4.38198e-10	-0.496574	6.73632e-09
-0.458614	3.95865e-10	-0.49817	6.6728e-09
-0.458566	3.57303e-10	-0.499769	6.60863e-09
-0.458579	3.22645e-10	-0.501369	6.54384e-09
-0.458654	2.92101e-10	-0.502967	6.47846e-09
-0.458791	2.66038e-10	-0.504561	6.41141e-09
-0.458989	2.45033e-10	-0.506149	6.33857e-09
-0.459248	2.30344e-10	-0.507728	6.2611e-09
-0.459568	2.29524e-10	-0.509295	6.17968e-09
-0.459948	2.42199e-10	-0.510849	6.09822e-09
-0.460388	2.60236e-10	-0.512388	6.01674e-09
-0.460886	2.82084e-10	-0.513908	5.93527e-09
-0.461443	3.06857e-10	-0.515408	5.85382e-09
-0.462057	3.33987e-10	-0.516885	5.77244e-09
-0.462728	3.63108e-10	-0.518338	5.69113e-09
-0.463454	3.9391e-10	-0.519763	5.60992e-09
-0.464235	4.2614e-10	-0.52116	5.52884e-09
-0.465068	4.59586e-10	-0.522525	5.44793e-09
-0.465954	4.9407e-10	-0.523858	5.36719e-09
-0.46689	5.29407e-10	-0.525155	5.28665e-09
-0.467875	5.65413e-10	-0.526416	5.20634e-09
-0.468908	6.02031e-10	-0.527637	5.12627e-09
-0.469988	6.39165e-10	-0.528818	5.04649e-09
-0.471112	6.76717e-10	-0.529957	4.967e-09
-0.472278	7.14597e-10	-0.531052	4.88783e-09
-0.473486	7.5273e-10	-0.532101	4.80897e-09
-0.474734	7.91044e-10	-0.533102	4.73046e-09
-0.476019	8.29472e-10	-0.534056	4.65232e-09
-0.47734	8.67958e-10	-0.534959	4.57457e-09
-0.478694	9.06441e-10	-0.53581	4.49724e-09
-0.48008	9.44873e-10	-0.536609	4.42034e-09
-0.481496	9.83208e-10	-0.537355	4.34388e-09
-0.482939	1.0214e-09	-0.538045	4.26789e-09
-0.484408	1.05942e-09	-0.53868	4.19239e-09
-0.4859	1.09722e-09	-0.539257	4.1174e-09
-0.487413	1.13477e-09	-0.539778	4.04303e-09
-0.488944	1.17203e-09	-0.540239	3.9692e-09
-0.490493	1.209e-09	-0.540642	3.89592e-09
-0.492055	1.24562e-09	-0.540985	3.82316e-09
-0.49363	1.28108e-09	-0.541268	3.75095e-09
-0.495215	1.31522e-09	-0.54149	3.67928e-09
-0.496806	1.34886e-09	-0.541652	3.60817e-09
-0.498403	1.38194e-09	-0.541752	3.53761e-09
-0.500002	1.41375e-09	-0.541792	3.46763e-09
-0.501602	1.44495e-09	-0.54177	3.39821e-09
-0.5032	1.47554e-09	-0.541687	3.32938e-09
-0.504793	1.50551e-09	-0.541542	3.26114e-09
-0.50638	1.53485e-09	-0.541337	3.1927e-09
-0.507958	1.56355e-09	-0.541072	3.12322e-09
-0.509524	1.5916e-09	-0.540746	3.05445e-09
-0.511077	1.61899e-09	-0.540361	2.9864e-09
-0.512614	1.64572e-09	-0.539916	2.91908e-09
-0.514133	1.67178e-09	-0.539414	2.85249e-09
-0.515631	1.69718e-09	-0.538853	2.78664e-09
-0.517107	1.72191e-09	-0.538236	2.72153e-09
-0.518559	1.74596e-09	-0.537563	2.65715e-09
-0.519983	1.76933e-09	-0.536835	2.59353e-09
-0.521379	1.79202e-09	-0.536053	2.53066e-09
-0.522744	1.81403e-09	-0.535218	4.67272e-08
-0.524076	1.83536e-09	-0.534332	3.99301e-08
-0.525373	1.85601e-09	-0.533396	3.35745e-08
-0.526634	1.87597e-09	-0.532411	2.76711e-08
-0.527856	1.89527e-09	-0.531378	2.21955e-08
-0.529038	1.91391e-09	-0.5303	1.72053e-08
-0.530178	1.93188e-09	-0.529177	1.27502e-08
-0.531275	1.94921e-09	-0.528012	8.89119e-09
-0.532326	1.96587e-09	-0.526806	5.68732e-09
-0.533331	1.98189e-09	-0.525561	3.24319e-09
-0.534287	1.99492e-09	-0.524278	1.87593e-09
-0.535194	2.0068e-09	-0.52296	2.99964e-09
-0.53605	2.01625e-09	-0.521609	5.12823e-09
-0.536854	2.02503e-09	-0.520226	7.84688e-09
-0.537605	2.03313e-09	-0.518813	1.10057e-08
-0.538301	2.04058e-09	-0.517372	1.45145e-08
-0.538942	2.04737e-09	-0.515907	1.83098e-08
-0.539527	6.52599e-09	-0.514417	2.23439e-08
-0.540055	2.05907e-09	-0.512907	2.65784e-08
-0.540525	2.06399e-09	-0.511378	3.0982e-08
-0.540937	2.06837e-09	-0.509832	3.55282e-08
-0.54129	2.07219e-09	-0.508271	4.01936e-08
-0.541583	2.07542e-09	-0.506699	4.49587e-08
-0.541816	2.07807e-09	-0.505116	4.98063e-08
-0.541989	2.08014e-09	-0.503525	1.1552e-09
-0.542102	2.08164e-09	-0.501929	1.11096e-09
-0.542153	2.08258e-09	-0.50033	1.0677e-09
-0.542145	2.08298e-09	-0.49873	1.02542e-09
-0.542075	2.08283e-09	-0.497132	9.84107e-10
-0.541945	2.08214e-09	-0.495537	9.43764e-10
