-20	0.000555982	2.56134
-19.996	0.000556035	2.56135
-19.992	0.000556193	2.56135
-19.988	0.000556458	2.56136
-19.984	0.000556829	2.56137
-19.98	0.000557307	2.56138
-19.976	0.00055789	2.56139
-19.972	0.000558581	2.56139
-19.968	0.000559378	2.56139
-19.964	0.000560281	2.56137
-19.96	0.000561292	2.56135
-19.956	0.00056241	2.56131
-19.952	0.000563635	2.56126
-19.948	0.000564967	2.56119
-19.944	0.000566407	2.56111
-19.94	0.000567954	2.561
-19.936	0.000569609	2.56087
-19.932	0.000571372	2.56072
-19.928	0.000573243	2.56055
-19.924	0.000575221	2.56035
-19.92	0.000577308	2.56012
-19.916	0.000579502	2.55986
-19.912	0.000581805	2.55957
-19.908	0.000584216	2.55924
-19.904	0.000586736	2.55888
-19.9	0.000589364	2.55849
-19.896	0.000592101	2.55806
-19.892	0.000594947	2.55759
-19.888	0.000597901	2.55708
-19.884	0.000600964	2.55652
-19.88	0.000604136	2.55593
-19.876	0.000607417	2.55529
-19.872	0.000610807	2.55461
-19.868	0.000614306	2.55388
-19.864	0.000617914	2.5531
-19.86	0.000621632	2.55227
-19.856	0.000625458	2.5514
-19.852	0.000629394	2.55047
-19.848	0.00063344	2.54949
-19.844	0.000637595	2.54847
-19.84	0.000641859	2.54738
-19.836	0.000646233	2.54625
-19.832	0.000650717	2.54506
-19.828	0.00065531	2.54381
-19.824	0.000660013	2.54251
-19.82	0.000664825	2.54115
-19.816	0.000669747	2.53974
-19.812	0.000674779	2.53827
-19.808	0.000679921	2.53674
-19.804	0.000685173	2.53515
-19.8	0.000690534	2.5335
-19.796	0.000696005	2.5318
-19.792	0.000701586	2.53003
-19.788	0.000707277	2.52821
-19.784	0.000713078	2.52632
-19.78	0.000718988	2.52437
-19.776	0.000725009	2.52237
-19.772	0.000731139	2.5203
-19.768	0.000737379	2.51817
-19.764	0.000743729	2.51598
-19.76	0.000750189	2.51373
-19.756	0.000756759	2.51142
-19.752	0.000763439	2.50905
-19.748	0.000770228	2.50661
-19.744	0.000777128	2.50412
-19.74	0.000784137	2.50156
-19.736	0.000791256	2.49895
-19.732	0.000798484	2.49627
-19.728	0.000805823	2.49353
-19.724	0.000813271	2.49073
-19.72	0.000820829	2.48788
-19.716	0.000828496	2.48496
-19.712	0.000836273	2.48198
-19.708	0.000844159	2.47894
-19.704	0.000852155	2.47585
-19.7	0.000860261	2.47269
-19.696	0.000868476	2.46948
-19.692	0.0008768	2.4662
-19.688	0.000885233	2.46287
-19.684	0.000893776	2.45948
-19.68	0.000902428	2.45604
-19.676	0.000911189	2.45253
-19.672	0.000920059	2.44897
-19.668	0.000929038	2.44536
-19.664	0.000938126	2.44169
-19.66	0.000947323	2.43796
-19.656	0.000956628	2.43418
-19.652	0.000966042	2.43034
-19.648	0.000975565	2.42645
-19.644	0.000985196	2.4225
-19.64	0.000994936	2.4185
-19.636	0.00100478	2.41445
-19.632	0.00101474	2.41035
-19.628	0.0010248	2.40619
-19.624	0.00103498	2.40198
-19.62	0.00104526	2.39772
-19.616	0.00105565	2.39342
-19.612	0.00106614	2.38906
-19.608	0.00107675	2.38465
-19.604	0.00108746	2.38019
-19.6	0.00109828	2.37568
-19.596	0.0011092	2.37113
-19.592	0.00112023	2.36652
-19.588	0.00113137	2.36187
-19.584	0.00114262	2.35717
-19.58	0.00115397	2.35243
-19.576	0.00116543	2.34764
-19.572	0.001177	2.34281
-19.568	0.00118867	2.33793
-19.564	0.00120045	2.333
-19.56	0.00121234	2.32803
-19.556	0.00122433	2.32302
-19.552	0.00123643	2.31797
-19.548	0.00124863	2.31287
-19.544	0.00126094	2.30773
-19.54	0.00127335	2.30255
-19.536	0.00128587	2.29733
-19.532	0.0012985	2.29206
-19.528	0.00131123	2.28676
-19.524	0.00132406	2.28142
-19.52	0.001337	2.27604
-19.516	0.00135004	2.27062
-19.512	0.00136319	2.26516
-19.508	0.00137644	2.25966
-19.504	0.00138979	2.25413
-19.5	0.00140325	2.24855
-19.496	0.00141681	2.24295
-19.492	0.00143048	2.2373
-19.488	0.00144424	2.23162
-19.484	0.00145812	2.22591
-19.48	0.00147209	2.22016
-19.476	0.00148616	2.21437
-19.472	0.00150034	2.20855
-19.468	0.00151462	2.2027
-19.464	0.00152901	2.19681
-19.46	0.00154349	2.1909
-19.456	0.00155807	2.18495
-19.452	0.00157276	2.17896
-19.448	0.00158755	2.17295
-19.444	0.00160244	2.1669
-19.44	0.00161743	2.16083
-19.436	0.00163252	2.15472
-19.432	0.00164771	2.14858
-19.428	0.00166299	2.14241
-19.424	0.00167838	2.13622
-19.42	0.00169387	2.12999
-19.416	0.00170946	2.12374
-19.412	0.00172515	2.11746
-19.408	0.00174093	2.11115
-19.404	0.00175682	2.10481
-19.4	0.0017728	2.09844
-19.396	0.00178888	2.09205
-19.392	0.00180506	2.08563
-19.388	0.00182133	2.07919
-19.384	0.0018377	2.07272
-19.38	0.00185417	2.06622
-19.376	0.00187074	2.0597
-19.372	0.0018874	2.05315
-19.368	0.00190416	2.04658
-19.364	0.00192101	2.03999
-19.36	0.00193796	2.03337
-19.356	0.00195501	2.02672
-19.352	0.00197215	2.02006
-19.348	0.00198938	2.01337
-19.344	0.00200671	2.00665
-19.34	0.00202414	1.99992
-19.336	0.00204166	1.99316
-19.332	0.00205927	1.98638
-19.328	0.00207697	1.97958
-19.324	0.00209477	1.97276
-19.32	0.00211266	1.96592
-19.316	0.00213064	1.95905
-19.312	0.00214872	1.95217
-19.308	0.00216688	1.94526
-19.304	0.00218514	1.93834
-19.3	0.00220349	1.93139
-19.296	0.00222193	1.92443
-19.292	0.00224046	1.91744
-19.288	0.00225908	1.91044
-19.284	0.00227779	1.90342
-19.28	0.00229659	1.89638
-19.276	0.00231548	1.88932
-19.272	0.00233446	1.88224
-19.268	0.00235353	1.87515
-19.264	0.00237268	1.86803
