-20	0.00182229	1.96418
-19.996	0.00182233	1.96418
-19.992	0.00182247	1.96418
-19.988	0.00182268	1.96419
-19.984	0.00182299	1.9642
-19.98	0.00182339	1.96421
-19.976	0.00182387	1.96422
-19.972	0.00182444	1.96424
-19.968	0.0018251	1.96426
-19.964	0.00182585	1.96427
-19.96	0.00182668	1.96429
-19.956	0.00182761	1.96431
-19.952	0.00182862	1.96433
-19.948	0.00182972	1.96435
-19.944	0.00183091	1.96438
-19.94	0.00183219	1.9644
-19.936	0.00183356	1.96442
-19.932	0.00183502	1.96444
-19.928	0.00183657	1.96445
-19.924	0.00183821	1.96447
-19.92	0.00183994	1.96449
-19.916	0.00184175	1.9645
-19.912	0.00184366	1.96451
-19.908	0.00184566	1.96452
-19.904	0.00184774	1.96453
-19.9	0.00184992	1.96454
-19.896	0.00185219	1.96454
-19.892	0.00185454	1.96454
-19.888	0.00185699	1.96453
-19.884	0.00185953	1.96452
-19.88	0.00186216	1.96451
-19.876	0.00186488	1.9645
-19.872	0.00186769	1.96448
-19.868	0.00187059	1.96445
-19.864	0.00187358	1.96442
-19.86	0.00187667	1.96439
-19.856	0.00187984	1.96435
-19.852	0.00188311	1.9643
-19.848	0.00188647	1.96425
-19.844	0.00188992	1.9642
-19.84	0.00189346	1.96414
-19.836	0.00189709	1.96407
-19.832	0.00190082	1.96399
-19.828	0.00190463	1.96391
-19.824	0.00190854	1.96382
-19.82	0.00191254	1.96373
-19.816	0.00191664	1.96363
-19.812	0.00192082	1.96352
-19.808	0.0019251	1.9634
-19.804	0.00192947	1.96327
-19.8	0.00193394	1.96314
-19.796	0.00193849	1.963
-19.792	0.00194314	1.96285
-19.788	0.00194789	1.96269
-19.784	0.00195272	1.96252
-19.78	0.00195765	1.96235
-19.776	0.00196267	1.96216
-19.772	0.00196779	1.96196
-19.768	0.00197299	1.96176
-19.764	0.0019783	1.96155
-19.76	0.00198369	1.96132
-19.756	0.00198918	1.96109
-19.752	0.00199476	1.96084
-19.748	0.00200044	1.96059
-19.744	0.00200621	1.96033
-19.74	0.00201208	1.96005
-19.736	0.00201804	1.95976
-19.732	0.00202409	1.95947
-19.728	0.00203024	1.95916
-19.724	0.00203648	1.95884
-19.72	0.00204282	1.95851
